Brand,Name,Size,ItemID,UPC,Wholesale Price,Retail Price,Discount,Final Price,MAP Price,OnHand,Allocated,Qty Available,Weight,Length,Width,Height,Category,Subcategory,HasMAP,MAPFile,Prop65
AURA CACIA,Relaxation Essential Oil,.5 OZ,482614,051381886141,6.61,10.99,0,6.61,,8,1,7,0.12,2.9000,1.0000,1.0000,HABA,,N,,N
AURA CACIA,Relaxing Lavender Body Oil,4 OZ,482618,051381886189,4.89,8.15,0,4.89,,10,0,10,0.29,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Relaxing Lavender Min Bath 2.5oz,6 PAK,482616P,051381886165,12.84,3.57,0,12.84,,0,3,0,0.20,4.5000,.5000,5.5000,HABA,,N,,N
AURA CACIA,Renew DIY Oil Blend,.5 OZ,482290,051381881290,5.99,9.99,0,5.99,,0,5,0,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Replacement Wicks USB Diffuser,10 PK,482337,051381913373,2.99,4.99,0,2.99,,9,0,9,0.04,.7000,1.7000,3.0000,HABA,,N,,N
AURA CACIA,Rescue Charm Essential Oil,.5 OZ,4828147,051381881474,7.13,11.89,0,7.13,,36,0,36,0.12,2.9000,1.0000,1.0000,HABA,,N,,N
AURA CACIA,Roman Chamomile in Jojoba Oil,.5 OZ,482232,051381912321,6.59,10.99,0,6.59,,10,0,10,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Rose Absolute in Jojoba Oil,.5 OZ,482227,051381912277,8.98,14.99,0,8.98,,10,0,10,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Rose Essential Oil - Roll On,.31 OZ,4821170,051381921170,4.79,7.99,0,4.79,,3,0,3,0.13,.7500,1.5000,3.5000,HABA,,N,,N
AURA CACIA,Rose Otto in Jojoba Oil,.5 OZ,482226,051381912260,10.68,17.79,0,10.68,,4,0,4,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Rosehip Oil Organic,1 OZ,482021,051381902117,8.84,14.51,0,8.84,,5,0,5,0.20,4.5000,2.6300,1.3800,HABA,,N,,N
AURA CACIA,Rosehip Oil Organic,1 OZ,482110,051381998110,8.84,14.51,0,8.84,,21,0,21,0.16,1.2500,1.2500,4.3800,HABA,,N,,N
AURA CACIA,Rosemary,.5 OZ,482133,051381911331,4.34,7.00,0,4.34,,36,0,36,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Rosemary Oil Organic,.25 OZ,482806,051381908065,4.97,8.29,0,4.97,,2,0,2,0.08,.8800,.8800,2.5000,HABA,,N,,N
AURA CACIA,Rosemary Verbenone Organic,.25 OZ,482867,051381908676,11.09,18.49,0,11.09,,28,0,28,0.08,.8800,.8800,2.5000,HABA,,N,,N
AURA CACIA,Sage,.5 OZ,482135,051381911355,5.99,9.99,0,5.99,,7,0,7,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Sandalwood in Jojoba Oil,.5 OZ,482225,051381912253,9.74,15.77,0,9.74,,4,0,4,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Sesame Organic Skin Oil,4 OZ,482609,051381906092,4.17,6.95,0,4.17,,9,6,3,0.29,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Sesame Skin Oil,4 OZ,482198,051381911980,3.00,4.99,0,3.00,,6,0,6,0.29,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Shea Nut Oil,4 OZ,4821380,051381913809,5.39,8.99,0,5.39,,7,0,7,0.35,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Shea Nut Oil Organic,4 OZ,482380,051381903800,7.19,11.99,0,7.19,,1,0,1,0.35,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Soothing Heat Essential Oil,.5 OZ,482147,051381911478,6.61,10.99,0,6.61,,30,0,30,0.12,2.9000,1.0000,1.0000,HABA,,N,,N
AURA CACIA,Spearmint,.5 OZ,482137,051381911379,3.69,6.15,0,3.69,,18,0,18,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Sun,1 PC,482834,051381998349,6.39,10.65,0,6.39,,10,0,10,0.14,3.5000,1.2500,7.5000,HABA,,N,,N
AURA CACIA,Sweet Almond Organic Skin Oil,4 OZ,482607,051381906078,8.19,13.65,0,8.19,,17,0,17,0.29,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Sweet Almond Skin Oil,16 OZ,482145,051381911454,10.68,17.80,0,10.68,,12,0,12,1.11,2.5000,2.5000,8.5000,HABA,,N,,N
AURA CACIA,Sweet Almond Skin Oil,4 OZ,482144,051381911447,3.56,5.93,0,3.56,,41,10,31,0.29,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Sweet Orange Essential Oil - Boxed,.5 OZ,482199,051381991999,2.49,4.15,0,2.49,,2,0,2,0.13,1.0000,1.5000,3.5000,HABA,,N,,N
AURA CACIA,Sweet Orange Oil Organic,.25 OZ,482081,051381908126,3.54,5.89,0,3.54,,11,0,11,0.08,.8800,.8800,2.5000,HABA,,N,,N
AURA CACIA,Tamanu Oil Organic,1 OZ,482812,051381998127,9.59,15.99,0,9.59,,22,3,19,0.16,1.2500,1.2500,4.3800,HABA,,N,,N
AURA CACIA,Tangerine,.5 OZ,482138,051381911386,2.63,4.39,0,2.63,,8,0,8,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Tea Tree,.5 OZ,482139,051381911393,5.35,8.93,0,5.35,,33,0,33,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Tea Tree,2 OZ,482192,051381911928,16.84,28.13,0,16.84,,3,0,3,0.27,1.5000,1.5000,4.0000,HABA,,N,,N
AURA CACIA,Tea Tree Essential Oil - Boxed,.5 OZ,482968,051381991968,5.35,8.93,0,5.35,,12,1,11,0.13,1.0000,1.5000,3.5000,HABA,,N,,N
AURA CACIA,Tea Tree Essential Oil - Roll On,.31 OZ,4821132,051381921132,4.79,7.99,0,4.79,,5,0,5,0.13,.7500,1.5000,3.5000,HABA,,N,,N
AURA CACIA,Tea Tree Harvest Mist,4 OZ,482241,051381882419,5.15,8.59,0,5.15,,0,1,0,0.32,1.7500,1.7500,5.7500,HABA,,N,,N
AURA CACIA,Tea Tree Oil Organic,.25 OZ,482804,051381908041,4.79,7.99,0,4.79,,24,0,24,0.08,.8800,.8800,2.5000,HABA,,N,,N
AURA CACIA,Tranquil Chamomile Body Oil,4 OZ,482535,051381885359,4.89,8.15,0,4.89,,4,3,1,0.29,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Tranquility Essential Oil,.5 OZ,482151,051381911515,6.61,10.99,0,6.61,,0,1,0,0.12,2.9000,1.0000,1.0000,HABA,,N,,N
AURA CACIA,Turmeric CO2 Extract,.5 OZ,482451,051381912451,13.79,22.99,0,13.79,,6,0,6,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Vanilla in Jojoba Oil,.5 OZ,482231,051381912314,16.12,26.88,0,16.12,,7,0,7,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Vegetable Glycerin Organic,16 OZ,482402,051381914028,10.19,16.99,0,10.19,,5,0,5,1.34,2.5000,2.5000,8.5000,HABA,,N,,N
AURA CACIA,Vegetable Glycerin Organic,4 OZ,482400,051381914004,3.59,5.99,0,3.59,,14,0,14,0.37,1.5000,1.5000,6.0000,HABA,,N,,N
AURA CACIA,Wintergreen,.5 OZ,482142,051381911423,5.15,8.58,0,5.15,,8,0,8,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Ylang Ylang Complete Organic,.25 OZ,482868,051381908683,7.49,12.49,0,7.49,,9,0,9,0.08,.8800,.8800,2.5000,HABA,,N,,N
AURA CACIA,Ylang Ylang III,.5 OZ,482143,051381911430,8.99,14.99,0,8.99,,19,0,19,0.12,1.0000,1.0000,3.0000,HABA,,N,,N
AURA CACIA,Ylang Ylang III Oil Organic,.25 OZ,482807,051381908072,6.99,11.65,0,6.99,,8,0,8,0.08,.8800,.8800,2.5000,HABA,,N,,N
AVALON NATURALS,Apple Cider Vinegar Conditioner,11 OZ,11136,654749351369,7.01,11.70,0,7.01,,0,2,0,0.85,1.2500,3.0000,7.1250,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Apple Cider Vinegar Shampoo,11 OZ,11135,654749351352,7.01,11.70,0,7.01,,2,0,2,0.85,1.2500,3.0000,7.1250,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Balancing Facial Toner,8.5 OZ,11387,654749453872,7.98,13.32,0,7.98,,0,2,0,0.63,2.7500,1.7500,6.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Biotin B Complex Thick Condit,14 OZ,116122,654749361221,7.65,12.77,0,7.65,,7,1,6,1.00,2.6250,2.6250,6.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Biotin B Complex Thick Shampoo,14 OZ,116102,654749361023,7.65,12.77,0,7.65,,12,14,0,1.02,2.6250,2.6250,6.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Coconut Moisturizing B&S Gel,12 OZ,111504,654749361504,7.01,11.70,0,7.01,,0,5,0,0.85,7.1250,3.0000,1.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Coconut Moisturizing H&B Lotion,12 OZ,11151,654749361511,7.65,12.77,0,7.65,,0,11,0,0.85,7.1250,3.0000,1.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,CoQ 10 Balancing Facial Toner,8.5 OZ,11811,654749358115,8.29,13.84,0,8.29,,21,0,21,0.63,2.7500,1.7500,6.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,CoQ 10 Facial Cleansing Milk,8.5 OZ,11812,654749358122,8.29,13.84,0,8.29,,71,1,70,0.71,2.7500,1.7500,6.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,CoQ 10 Ultimate Firming Lotion,8 OZ,11810,654749358108,11.48,19.16,0,11.48,,6,0,6,0.66,2.0000,2.0000,7.0000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,CoQ 10 Wrinkle Defense Cream,1.75 OZ,11805,654749358054,16.58,27.67,0,16.58,,1,0,1,0.26,3.0000,1.5000,5.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Eczema Relief Body Cream,10 OZ,11301,654749363010,7.65,12.77,0,7.65,,0,1,0,0.85,7.1250,3.0000,1.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Eczema Relief Intensive Cream,3 OZ,11003,654749363003,5.74,9.57,0,5.74,,0,0,0,0.85,7.1250,3.0000,1.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Hydrating Cleansing Milk,8.5 OZ,115390,654749453902,7.98,13.32,0,7.98,,4,1,3,0.64,2.7500,1.7500,6.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Itch & Flake Therapy Shampoo,14 OZ,11061,654749361061,7.65,12.77,0,7.65,,8,0,8,1.02,2.6250,2.6250,6.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lav Bath & Shower Gel Value Sz,32 OZ,11196,654749351963,13.38,22.34,0,13.38,,81,0,81,2.00,3.2500,3.2500,9.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lav Hand & Body Lotion Value Sz,32 OZ,11225,654749352250,14.54,22.34,0,14.54,,3,0,3,2.00,3.2500,3.2500,9.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lavender Conditioner,11 OZ,11150,654749351505,7.01,11.70,0,7.01,,7,0,7,0.78,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lavender Glycerine Hand Soap,12 OZ,114001,654749354308,5.10,8.51,0,5.10,,6,11,0,0.95,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lavender Lotion,12 OZ,11200,654749352007,7.65,12.77,0,7.65,,5,2,3,0.87,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lavender Shampoo,11 OZ,11100,654749351000,7.01,11.70,0,7.01,,13,0,13,0.86,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lavender Shampoo Value Size,32 OZ,11126,654749351260,13.38,22.34,0,13.38,,24,3,21,2.00,3.2500,3.2500,9.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lemon Glycerine Hand Soap,12 OZ,11435,654749354353,5.10,8.51,0,5.10,,19,0,19,0.95,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lemon Hand & Body Lotion,12 OZ,11205,654749352052,7.65,12.77,0,7.65,,12,2,10,0.87,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lemon Shampoo,11 OZ,111055,654749351055,7.01,11.70,0,7.01,,4,0,4,0.86,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Lemon Verbena Conditioner,11 OZ,11155,654749351550,7.01,11.70,0,7.01,,5,1,4,0.78,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Peppermint Bath Gel,12 OZ,11188,654749351888,7.01,11.70,0,7.01,,5,0,5,0.91,2.2500,2.2500,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Peppermint Conditioner,11 OZ,11158,654749351581,7.01,11.70,0,7.01,,6,0,6,0.78,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Peppermint Lotion,12 OZ,11208,654749352083,7.65,12.77,0,7.65,,10,0,10,0.87,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Peppermint Shampoo,11 OZ,11108,654749351086,7.01,11.70,0,7.01,,6,1,5,0.86,7.2500,3.0000,1.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Refreshing Facial Cleanser,8.5 OZ,11388,654749453889,7.98,13.32,0,7.98,,4,0,4,0.66,2.7500,1.7500,6.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Rejuvenating Oil Free Moisturizer,2 OZ,11384,654749453841,14.02,23.40,0,14.02,,14,0,14,0.23,2.3750,2.3750,2.3750,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Renewal Facial Creme,2 OZ,11383,654749453834,14.02,23.40,0,14.02,,0,3,0,0.23,2.3750,2.3750,2.3750,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Revitalizing Eye Creme,1 OZ,11382,654749453827,16.27,27.16,0,16.27,,7,0,7,0.14,1.5000,1.5000,4.1870,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Rosemary Conditioner,11 OZ,11160,654749351604,7.01,11.70,0,7.01,,8,0,8,0.78,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Rosemary Glycerin Hand Soap,12 OZ,11440,654749354407,5.10,8.51,0,5.10,,9,0,9,0.95,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Rosemary Shampoo,11 OZ,111109,654749351109,7.01,11.70,0,7.01,,20,11,9,0.86,7.2500,3.0000,1.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Tea Tree Mint Treatment Shampoo,14 OZ,116105,654749361054,7.65,12.77,0,7.65,,5,3,2,1.02,2.6250,2.6250,6.5000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Tea Tree Scalp Treatment Shampoo,11 OZ,11117,654749351178,7.01,11.70,0,7.01,,13,0,13,0.86,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Tea Tree Scalp Trtmt Conditioner,11 OZ,11167,654749351673,7.01,11.70,0,7.01,,9,0,9,0.78,3.0000,1.7500,7.2500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Tea Tree Shampoo 32oz,6/CAS,116128C,654749361283,92.86,22.34,0,92.86,,1,0,1,14.00,10.5000,7.0000,10.0000,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Unscented Hand & Body Lotion,12 OZ,11217,654749352175,7.65,12.77,0,7.65,,2,5,0,0.87,2.5000,2.5000,7.7500,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AVALON NATURALS,Vitality Facial Serum,1 OZ,11380,654749453803,16.27,27.16,0,16.27,,0,1,0,0.14,1.5000,1.5000,4.1870,HABA,,Y,https://www.palkoservices.com/map/AvalonNaturals.pdf,N
AYATE,Ayate Facial Cloth,1,171017,026603424432,5.70,9.50,0,5.70,,30,0,30,0.18,1.0000,1.0000,1.0000,HABA,,N,,N
AYATE,Ayate Facial Cloth,1,171017,026603424432,5.70,9.50,0,5.70,,30,0,30,0.00,1.0000,1.0000,1.0000,HABA,,N,,N
BABO BOTANICALS,Calm Bubble Bath Shampoo & Wash,15 OZ,629220,899248002200,9.57,15.95,25,7.18,,3,72,0,1.20,2.2500,2.2500,8.5000,Children's,,N,,N
BABO BOTANICALS,Calming Baby Lotion,8 OZ,629221,899248002217,8.97,14.95,25,6.73,,0,24,0,0.55,2.5000,2.5000,6.0000,Children's,,N,,N
BABO BOTANICALS,Daily Sheer Sunscreen SPF 40,1.7 OZ,629204,899248002040,12.57,20.95,0,12.57,,0,0,0,0.18,1.5600,1.5600,5.1600,Children's,,N,,N
BABO BOTANICALS,Lice Repel Conditioning Spray,8 OZ,629251,899248002514,9.60,16.00,0,9.60,,2,0,2,6.00,2.0000,2.0000,6.7500,Children's,,N,,N
BABO BOTANICALS,Lice Repel Shampoo,8 OZ,629250,899248002507,9.60,16.00,0,9.60,,28,0,28,0.60,3.0000,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,Lip Tint Beach Rose SPF 15,12 PC,629243C,899248002439,71.64,9.95,0,71.64,,1,3,0,0.52,2.7500,3.6000,2.9000,HABA,,N,,N
BABO BOTANICALS,Lip Tint Crimson Rose SPF 15,12 PC,629049C,899248010496,71.64,9.95,0,71.64,,6,0,6,0.52,2.7500,3.6000,2.9000,HABA,,N,,N
BABO BOTANICALS,Lip Tint Plum Rose SPF 15,12 PC,629008C,899248010083,71.64,9.95,0,71.64,,9,0,9,0.52,2.7500,3.6000,2.9000,HABA,,N,,N
BABO BOTANICALS,Lip Tint Wild Rose SPF 15,12 PC,629216C,899248002163,71.64,9.95,0,71.64,,12,0,12,0.52,2.7500,3.6000,2.9000,HABA,,N,,N
BABO BOTANICALS,Miracle Moisturizing Cream,2 OZ,629206,899248002064,7.17,11.95,25,5.38,,0,0,0,0.20,2.2500,2.2500,2.0000,Children's,,N,,N
BABO BOTANICALS,Moisturizing Baby Lotion,8 OZ,629241,899248002415,8.97,14.95,25,6.73,,10,0,10,0.55,2.5000,2.5000,6.0000,Children's,,N,,N
BABO BOTANICALS,Moisturizing Bubble Bath & Wash,15 OZ,629005,899248010052,9.57,15.95,25,7.18,,30,0,30,1.20,2.2500,2.2500,8.5000,Children's,,N,,N
BABO BOTANICALS,Moisturizing Conditioner,6 OZ,629207,899248002071,8.40,14.00,25,6.30,,0,1,0,0.30,2.0000,2.7500,6.7500,Children's,,N,,N
BABO BOTANICALS,Moisturizing Shampoo & Wash,16 OZ,629203,899248002033,11.97,19.95,25,8.98,,14,0,14,1.14,4.1250,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,Moisturizing Shampoo & Wash,8 OZ,629240,899248002408,8.70,14.50,25,6.53,,14,0,14,0.60,3.0000,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,Smoothing Conditioner,6 OZ,629289,899248002897,8.40,14.00,0,8.40,,0,2,0,0.30,2.0000,2.7500,6.7500,Children's,,N,,N
BABO BOTANICALS,Smoothing Detangling Spray,8 OZ,629211,899248002118,8.40,14.00,0,8.40,,4,0,4,0.60,2.0000,2.0000,6.7500,Children's,,N,,N
BABO BOTANICALS,Smoothing Shampoo & Wash,16 OZ,629201,899248002019,11.97,19.95,0,11.97,,53,0,53,1.14,4.1250,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,Smoothing Shampoo & Wash,8 OZ,629210,899248002101,8.70,14.50,0,8.70,,0,3,0,0.60,3.0000,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,Soothing Diaper Cream,3 OZ,629268,899248002682,7.17,11.95,25,5.38,,18,0,18,0.20,1.5000,2.5000,5.2500,Children's,,N,,N
BABO BOTANICALS,Super Shield SPF 50 Sport Stick,.5 OZ,629219,899248002194,9.57,15.95,0,9.57,,4,0,4,0.04,3.0000,1.5000,.7500,HABA,,N,,N
BABO BOTANICALS,Swim & Sport Conditioner,6 OZ,629292,899248002927,8.40,14.00,0,8.40,,0,0,0,0.30,2.0000,2.7500,6.7500,Children's,,N,,N
BABO BOTANICALS,Swim & Sport Shampoo & Wash,16 OZ,629202,899248002026,11.97,19.95,0,11.97,,4,0,4,1.14,4.1250,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,Swim & Sport Shampoo & Wash,8 OZ,629230,899248002309,8.70,14.50,0,8.70,,0,0,0,0.60,3.0000,1.5000,7.0000,Children's,,N,,N
BABO BOTANICALS,SPF 30 Continuous Sp Sunscreen,6 OZ,629218,899248002187,13.20,22.00,0,13.20,,0,1,0,0.40,2.0000,2.0000,7.5000,HABA,,N,,N
BABO BOTANICALS,Zinc Sport Stick SPF 30 Clear,.6 OZ,629034,899248080345,7.77,12.95,0,7.77,,0,0,0,1.00,3.7500,3.7500,2.7500,Children's,,N,,N
BABO BOTANICALS,Zinc Stick SPF 30 Unscented,.6 OZ,629290,899248002903,7.77,12.95,0,7.77,,22,0,22,1.00,3.7500,3.7500,2.7500,Children's,,N,,N
BABO BOTANICALS,Zinc Sunscreen SPF 30,3 OZ,629269,899248002699,11.97,19.95,0,11.97,,18,0,18,0.20,1.5000,2.5000,5.2500,Children's,,N,,N
BABO BOTANICALS,Zinc Sunscreen SPF 30 Frag Free,3 OZ,629291,899248002910,11.97,19.95,0,11.97,,3,0,3,0.20,1.5000,2.5000,5.2500,Children's,,N,,N
BABY LABS,Baby Bath Soak Orange Organic,5.5 OZ,681053,818423020532,6.59,10.99,0,6.59,,0,2,0,0.45,3.5000,3.5000,2.0000,HABA,,N,,N
BABY LABS,Baby Chest Rub Organic,2 OZ,681055,818423020556,5.99,9.99,0,5.99,,39,0,39,0.17,3.3750,2.3750,1.3750,HABA,,N,,N
BABY LABS,Baby Lotion Orange Organic,8 OZ,681054,818423020549,6.59,10.99,0,6.59,,21,0,21,0.57,2.3750,2.3750,5.5000,HABA,,N,,N
BABY LABS,Baby Oil Orange Organic,4 OZ,681051,818423020518,5.99,9.99,0,5.99,,14,0,14,0.30,2.0000,2.0000,4.3750,HABA,,N,,N
BABY LABS,Baby Powder Organic,3.5 OZ,681052,818423020525,4.79,7.99,0,4.79,,33,0,33,0.28,2.0000,2.0000,5.0000,HABA,,N,,N
BABY LABS,Baby Shampoo & Wash Orange Organic,8 OZ,681057,818423020570,5.99,9.99,0,5.99,,20,0,20,0.57,2.3750,2.3750,5.5000,HABA,,N,,N
BABY LABS,Diaper Balm Organic,2 OZ,681056,818423020563,5.99,9.99,0,5.99,,21,4,17,0.17,3.3750,2.3750,1.3750,HABA,,N,,N
BABY LABS,Healing Balm Organic,2 OZ,681849,818423028491,5.84,8.99,25,4.38,,10,0,10,0.02,3.3750,2.3750,1.3750,HABA,,N,,N
BABY LABS,Stretch Mark Cream Organic Orange,4 OZ,681851,818423028514,6.49,9.99,25,4.87,,14,0,14,0.32,3.0000,2.8750,1.8750,HABA,,N,,N
BABY LABS,Stretch Mark Oil Organic Orange,4 OZ,681852,818423028521,6.49,9.99,25,4.87,,16,0,16,0.30,2.0000,2.0000,4.3750,HABA,,N,,N
BACH,Agrimony,20 ML,334411,741273204114,12.25,19.99,0,12.25,14.75,14,0,14,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Aspen,20 ML,334421,741273204213,12.25,19.99,0,12.25,14.75,9,0,9,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Bach Mixing Bottle,1,334208,741273020851,3.37,5.62,0,3.37,3.95,27,0,27,0.50,1.4000,1.4000,4.3000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Beech,20 ML,334431,741273204312,12.25,19.99,0,12.25,14.75,8,0,8,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Black Currant Rescue Pastille Case,12/50 GM,334584C,741273014584,75.24,10.44,0,75.24,6.95,8,0,8,2.26,8.0000,7.4000,3.3000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Black Currant Rescue Pastilles,50 GM,334457,741273014577,6.27,10.44,0,6.27,6.95,74,1,73,0.20,3.0000,1.0000,3.0000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Centaury,20 ML,334441,741273204411,12.25,19.99,0,12.25,14.75,10,0,10,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Cerato,20 ML,334451,741273204510,12.25,19.99,0,12.25,14.75,8,1,7,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Cherry Plum,20 ML,334461,741273204619,12.25,19.99,0,12.25,14.75,8,0,8,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Chestnut bud,20 ML,334471,741273204718,12.25,19.99,0,12.25,14.75,4,0,4,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Chicory,20 ML,334481,741273204817,12.25,19.99,0,12.25,14.75,9,0,9,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
BACH,Clematis,20 ML,334491,741273204916,12.25,19.99,0,12.25,14.75,9,0,9,0.10,1.0000,1.0000,3.7000,Homeopathy,,Y,https://www.palkoservices.com/map/Bach.pdf,N
